STRONGS of xyz file 
file_name 	 STRONGS 
pore3167.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3168.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3169.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore317.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3170.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3171.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore3172.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3173.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3174.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3175.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3176.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3177.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore3178.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3179.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore318.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3180.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3181.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3182.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3183.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3184.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3185.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3186.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3187.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3188.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3189.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore319.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3190.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3191.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3192.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3193.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3194.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3195.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3196.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3197.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3198.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3199.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore32.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore320.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3200.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3201.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3202.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3203.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3204.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3205.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3206.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3207.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3208.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3209.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore321.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3210.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3211.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore3212.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3213.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3214.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3215.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3216.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3217.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3218.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3219.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore322.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3220.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3221.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore3222.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3223.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3224.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3225.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3226.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3227.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore3228.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3229.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore323.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3230.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3231.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3232.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3233.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3234.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3235.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3236.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3237.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3238.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore3239.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore324.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3240.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3241.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3242.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3243.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3244.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore3245.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3246.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore3247.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3248.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3249.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore325.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3250.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3251.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3252.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3253.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3254.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3255.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3256.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3257.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3258.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3259.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore326.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3260.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3261.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3262.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3263.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3264.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3265.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3266.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3267.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3268.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3269.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore327.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3270.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3271.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore3272.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3273.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3274.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3275.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3276.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3277.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3278.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3279.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore328.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3280.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3281.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3282.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3283.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3284.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3285.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3286.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3287.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3288.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3289.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore329.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3290.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3291.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3292.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore3293.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3294.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3295.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3296.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3297.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3298.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3299.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore33.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore330.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3300.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3301.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3302.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3303.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore3304.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3305.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3306.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3307.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3308.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3309.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore331.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3310.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3311.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3312.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3313.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3314.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3315.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3316.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3317.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3318.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3319.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore332.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3320.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3321.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3322.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3323.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3324.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3325.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3326.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3327.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore3328.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3329.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore333.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3330.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3331.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3332.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3333.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3334.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3335.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3336.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3337.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3338.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3339.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore334.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3340.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3341.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3342.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3343.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3344.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3345.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3346.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3347.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3348.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3349.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore335.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3350.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3351.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3352.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3353.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3354.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3355.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3356.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3357.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore3358.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3359.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore336.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3360.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3361.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3362.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3363.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3364.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3365.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3366.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3367.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3368.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3369.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore337.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3370.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3371.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3372.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3373.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3374.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3375.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3376.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3377.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3378.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3379.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore338.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3380.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3381.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3382.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3383.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore3384.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3385.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore3386.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3387.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3388.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore3389.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore339.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3390.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3391.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore3392.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3393.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3394.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3395.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3396.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3397.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore3398.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3399.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore34.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore340.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3400.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3401.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3402.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3403.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore3404.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3405.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3406.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3407.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3408.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3409.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore341.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3410.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3411.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3412.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3413.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3414.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3415.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3416.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3417.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3418.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3419.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore342.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3420.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3421.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3422.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3423.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3424.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3425.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3426.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3427.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore3428.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3429.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore343.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3430.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3431.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore3432.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3433.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3434.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3435.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3436.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3437.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3438.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore3439.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore344.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3440.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3441.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3442.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3443.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3444.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3445.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore3446.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3447.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3448.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore3449.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore345.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3450.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3451.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3452.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3453.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3454.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3455.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3456.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3457.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3458.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3459.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore346.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3460.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3461.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3462.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3463.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3464.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore3465.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3466.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore3467.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3468.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore3469.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore347.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3470.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3471.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3472.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3473.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3474.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3475.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3476.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3477.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3478.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3479.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore348.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3480.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3481.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3482.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3483.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3484.xyz.xyz 	 FFZFZFFFZFFZFZFFFZ 
pore3485.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3486.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3487.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3488.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3489.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore349.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3490.xyz.xyz 	 FFZFFFAAFFFZFFZFFZ 
pore3491.xyz.xyz 	 FFFZFFZFFZFFZFFFAA 
pore3492.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3493.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3494.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3495.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3496.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3497.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3498.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3499.xyz.xyz 	 FFFZFZFFZFFFZFZFFZ 
pore35.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore350.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3500.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3501.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3502.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3503.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore3504.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3505.xyz.xyz 	 FFFZFZFFFZFZFFFZFZ 
pore3506.xyz.xyz 	 FFZFFZFFZFFZFFFAAF 
pore3507.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3508.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3509.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore351.xyz.xyz 	 FFZFFZFZFFFZFFZFZF 
pore3510.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3511.xyz.xyz 	 FFZFFZFFFAAFFFZFFZ 
pore3512.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3513.xyz.xyz 	 FFFAAFFFZFFZFFZFFZ 
pore3514.xyz.xyz 	 FFZFFZFFZFFFAAFFFZ 
pore3515.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
pore3516.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore3517.xyz.xyz 	 FFZFZFFZFFFZFZFFZF 
pore3518.xyz.xyz 	 FFFZFFZFZFFFZFFZFZ 
pore3519.xyz.xyz 	 FFZFFFZFZFFZFFFZFZ 
pore352.xyz.xyz 	 FFZFZFFFZFZFFFZFZF 
